Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,0,,1647.2477289,1474.7572292,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.C,.0625000,.0937500,111,C,.0581309,505.8829417,744.3982367,625.1588274,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0034193,564.9245352,706.5106637,641.6846098,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1282.8877314,1135.0504207,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.C,.7343750,.7500000,110.2500000,C,.7421870,,1310.3756469,1155.8249626,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,1794.8840989,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,1320.4377391,1171.5704481,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.P,.7500000,.7812500,111.7500000,P,.7578122,,1719.4822012,1462.8913954,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.P,.0781250,.0937500,111,P,.0659434,565.5269099,804.0094667,684.7818777,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.P,2,2.0156250,113,P,2.0078125,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.P,1.7500000,1.7656250,112.7500000,P,1.7578125,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0000371,,927.1252123,810.2184420,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.P,1,1.0312500,112,P,1.0078121,,,1830.2820467,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.P,1.2500000,1.2656250,112.2500000,P,1.2578124,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.P,1.5000000,1.5156250,112.5000000,P,1.5078125,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:5.C,INVALID,.0069999,111.5000000,C,.0000395,,955.0670192,837.0133748,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.C,.4843750,.5000000,110.5000000,C,.4922238,,949.1958098,826.5516711,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110.C,.9843750,1,110,C,.9921874,,1679.4980204,1498.9715020,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.C,INVALID,.0069999,112,C,0,,1662.5703722,1485.8845729,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:75.P,.0069999,.0312500,110.7500000,P,.0037841,539.7358358,866.0789983,723.6597261,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:5.P,.5000000,.5312500,111.5000000,P,.5078524,,1282.7106560,1070.4115653,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.P,.2656250,.2812500,111.2500000,P,.2612318,,983.8308223,759.3622012,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:75.C,.2343750,.2656250,110.7500000,C,.2459640,,776.9471730,620.4849453,0,0,0,,,-111140.6250000,0
XCME.ZN.SEP25,110.9843750,111,INVALID,F,,,,,-1,0,-111140.6250000,110.9921875,-110992.1875000,-111140.6250000,0
XCME.ZN,INVALID,INVALID,INVALID,N,,,,,0,0,0,,,-111140.6250000,0
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.WY5.30JUL25.111:25.C,.0625000,.0781250,111.2500000,C,.0579845,566.1031553,632.7060822,599.7537806,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:5.C,.0156250,.0312500,111.5000000,C,.0160154,534.3337407,650.1648453,596.4256320,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.110.C,.9843750,1.0156250,110,C,.9900061,,830.3155154,767.6037204,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112:5.P,1.5000000,1.5312500,112.5000000,P,1.5113583,,1303.2292580,1106.8590206,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:5.P,.5156250,.5468750,111.5000000,P,.5273255,404.3308609,677.5633288,569.9562804,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111.C,.1562500,.1875000,111,C,.1517234,571.1127222,681.4238571,626.2698847,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.113.P,2,2.0312500,113,P,2.0113360,,1639.2691110,1407.1907696,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.112.P,1,1.0312500,112,P,1.0118778,,950.5471870,793.9248461,0,0,0,,,-111140.6250000,0
XCME.WY5.30JUL25.111:25.P,.3281250,.3437500,111.2500000,P,.3192972,584.7736356,714.4210263,650.6430214,0,0,0,,,-111140.6250000,0
