Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,0,,1861.9765633,1668.3378230,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111.C,.0781250,.0937500,111,C,.0685633,553.1989951,685.7616312,619.5382302,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0033912,566.7656905,714.2108327,646.3827548,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1461.7173177,1293.7231435,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:25.C,.7656250,.7812500,110.2500000,C,.7734373,,1493.1213360,1317.4438150,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,1941.1064744,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,1405.6555384,1245.7297932,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:75.P,.7187500,.7500000,111.7500000,P,.7265624,,1836.7940710,1559.5974349,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111.P,.0625000,.0781250,111,P,.0451257,619.5373749,751.8994140,685.7618579,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.113.P,1.9687500,2,113,P,1.9765625,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:75.P,1.7187500,1.7500000,112.7500000,P,1.7265625,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0000045,,1077.8487054,944.7702645,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112.P,.9687500,1,112,P,.9765623,,,1971.0678398,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:25.P,1.2187500,1.2500000,112.2500000,P,1.2265624,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112:5.P,1.4687500,1.5000000,112.5000000,P,1.4765625,,,,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:5.C,INVALID,.0069999,111.5000000,C,.0000204,,1002.4028876,876.9269811,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:5.C,.5156250,.5312500,110.5000000,C,.5234419,,1102.9301650,963.4263529,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110.C,1.0156250,1.0312500,110,C,1.0234374,,1898.5282465,1695.6233037,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.112.C,INVALID,.0069999,112,C,0,,1790.3799577,1600.4590872,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:75.P,.0069999,.0156250,110.7500000,P,.0013183,651.7302660,811.8629930,738.6501802,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:5.P,.4687500,.5000000,111.5000000,P,.4765830,,1353.0537159,1125.4965566,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.111:25.P,.2343750,.2656250,111.2500000,P,.2299557,583.1231362,1007.9029183,821.6806215,0,0,0,,,-265.6250000,0
XCME.GY5.29JUL25.110:75.C,.2656250,.2968750,110.7500000,C,.2747549,,926.8764128,746.0077966,0,0,0,,,-265.6250000,0
XCME.ZN.SEP25,111.0156250,111.0312500,INVALID,F,,,,,0,0,-265.6250000,111.0078125,0,-265.6250000,0
XCME.ZN,INVALID,INVALID,INVALID,N,,,,,0,0,0,,,-265.6250000,0
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.WY5.30JUL25.111:25.C,.0781250,.0937500,111.2500000,C,.0649940,602.9407890,667.0374365,635.2010763,0,0,0,,,-265.6250000,0
XCME.WY5.30JUL25.111:5.C,.0156250,.0468750,111.5000000,C,.0182013,517.0657161,725.2455574,631.6826949,0,0,0,,,-265.6250000,0
XCME.WY5.30JUL25.110.C,1.0156250,1.0312500,110,C,1.0243557,,811.8601976,724.8706638,0,0,0,,,-265.6250000,0
XCME.WY5.30JUL25.112:5.P,1.4687500,1.5000000,112.5000000,P,1.4765969,,1349.4667315,1177.4471212,0,0,0,,,-265.6250000,0
