Key,BID,ASK,STRIKE,ITYPE,ADJTHEOR,IVBID,IVASK,IVAVERAGE,POS.POSITION,POS.STARTOFDAYPOS,POS.PREMIUM,POS.PRICE,POS.MARKETVALUE,UTOTAL.PREMIUM,UTOTAL.YESTERDAYPL
Type,VAR_PRICE,VAR_PRICE,VAR_PRICE,VAR_STRING,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_INT32,VAR_INT32,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE,VAR_DOUBLE
XCME.GY5.29JUL25.110.P,INVALID,.0069999,110,P,0,,1621.1342427,1450.5087575,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.C,.0625000,.0781250,111,C,.0494682,573.5357208,693.7101534,633.6714463,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.C,INVALID,.0069999,113,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:25.C,.0069999,.0156250,111.2500000,C,.0025417,596.8232849,742.5936687,675.9724742,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.P,INVALID,.0069999,110.2500000,P,0,,1257.6471663,1112.5640053,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:25.C,.7031250,.7500000,110.2500000,C,.7230620,,1386.7471811,1271.4453013,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:5.C,INVALID,.0069999,112.5000000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.C,INVALID,.0069999,112.2500000,C,0,,,1817.1082562,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.C,INVALID,.0069999,111.7500000,C,0,,1348.0961296,1197.0157273,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111:75.P,.7500000,.7968750,111.7500000,P,.7769372,,1238.2740394,907.2488292,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.111.P,.0781250,.1093750,111,P,.0764057,486.2172845,726.8194951,606.7442101,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.113.P,2,2.0468750,113,P,2.0269375,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.P,1.7500000,1.7968750,112.7500000,P,1.7769375,,,1894.8862338,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:75.C,INVALID,.0069999,112.7500000,C,0,,,,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.110:5.P,INVALID,.0069999,110.5000000,P,.0000539,,897.7156100,783.5152643,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112.P,1,1.0468750,112,P,1.0269372,,1557.2624305,1159.1706396,0,0,0,,,-111140.6250000,0
XCME.GY5.29JUL25.112:25.P,1.2500000,1.2968750,112.2500000,P,1.2769374,,1873.6822773,1408.3442917,0,0,0,,,-111140.6250000,0
